,temp_aula,hum_aula,pres_aula,min_puerta_1,min_ventana_1,min_ventana_2,min_ventana_3,min_ventana_4,min_ventana_5,min_ventana_6,min_ventana_7,min_ventana_8,min_ventana_9,min_ventana_10,min_ventana_11,min_ventana_12,temp_exterior,nubosidad,hum_exterior,vel_viento,elevacion_sol,acimut_sol,hora_del_dia,dia_de_la_semana,mes_del_ano,temp_calefaccion,temp_calefaccion_inferida,calefaccion_encendida,min_totales_ponderados,derroche_actual,derroche_siguiente_hora
2026-01-12 03:00:00,15.065,47.685,1018.4,30.0,30.0,0.0,0.0,60.0,0.0,60.0,30.0,0.0,30.0,0.0,60.0,0.0,5.9,99.2,81.0,11.9,-44.04666666666666,82.31666666666666,3,1,1,17.8,17.620339633785992,0.0,270.0,0,0
2026-01-12 04:00:00,15.056666666666665,47.71333333333333,1018.0,30.0,30.0,0.0,0.0,60.0,0.0,60.0,30.0,0.0,30.0,0.0,60.0,0.0,6.0,72.7,80.0,13.3,-32.50333333333333,92.35,4,1,1,17.8,17.53174262100773,0.0,270.0,0,0
2026-01-12 05:00:00,15.1675,47.5675,1017.9333333333334,30.0,30.0,0.0,0.0,60.0,0.0,60.0,30.0,0.0,30.0,0.0,60.0,0.0,6.3,85.9,78.0,14.0,-20.08,101.9725,5,1,1,17.7,17.51601319503172,0.0,270.0,0,0
2026-01-12 06:00:00,15.72,46.79,1018.0,30.0,30.0,0.0,0.0,60.0,0.0,60.0,30.0,0.0,30.0,0.0,60.0,0.0,6.4,78.1,77.0,14.8,-9.294444444444444,110.45444444444443,6,1,1,17.7,17.8773264008758,0.0,270.0,0,1
2026-01-12 07:00:00,17.701666666666664,49.09,1018.0666666666666,30.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,60.0,0.0,5.9,89.8,80.0,14.8,1.6644,119.92,7,1,1,17.7,19.084395050648645,1.0,150.0,1,1
2026-01-12 08:00:00,19.958,54.566,1018.2333333333332,30.0,30.0,0.0,0.0,0.0,0.0,60.0,30.0,60.0,30.0,0.0,60.0,0.0,6.0,96.1,81.0,15.5,9.654545454545454,128.64772727272722,8,1,1,18.5,20.28082202671101,1.0,240.0,1,1
2026-01-12 09:00:00,21.20333333333333,57.38,1018.35,31.2,30.0,0.0,0.0,0.0,0.0,60.0,30.0,60.0,30.0,0.0,60.0,0.0,8.2,77.3,75.0,14.8,18.596666666666668,141.45266666666666,9,1,1,19.2,20.959539877164307,1.0,242.4,1,1
2026-01-12 10:00:00,21.12333333333333,56.00666666666667,1017.75,26.7,30.0,0.0,0.0,0.0,0.0,60.0,30.0,60.0,30.0,0.0,60.0,0.0,10.8,84.4,70.0,13.7,24.686000000000003,154.92999999999998,10,1,1,19.6,21.01265067523463,1.0,233.4,1,1
2026-01-12 11:00:00,21.385,52.208333333333336,1016.925,30.0,60.0,0.0,0.0,0.0,40.0,60.0,30.0,60.0,30.0,0.0,60.0,60.0,13.0,59.4,66.0,11.9,28.177333333333333,169.97933333333333,11,1,1,19.8,21.398349942756923,1.0,340.0,1,1
2026-01-12 12:00:00,20.91,47.55,1015.8,30.0,60.0,0.0,0.0,0.0,40.0,60.0,30.0,60.0,30.0,0.0,60.0,60.0,14.8,81.2,64.0,10.8,28.606153846153845,185.30733333333333,12,1,1,20.4,21.484222641070943,1.0,340.0,1,1
2026-01-12 13:00:00,20.096666666666668,46.656666666666666,1015.0,30.0,60.0,0.0,0.0,0.0,20.0,60.0,30.0,60.0,30.0,0.0,60.0,60.0,16.0,71.9,62.0,10.8,26.069333333333336,200.63200000000003,13,1,1,20.3,21.060407869744207,1.0,320.0,1,1
2026-01-12 14:00:00,19.73,47.265,1014.7,60.0,0.0,0.0,0.0,0.0,20.0,60.0,30.0,60.0,30.0,0.0,60.0,60.0,16.8,85.2,60.0,12.6,20.71733333333333,214.64666666666665,14,1,1,20.3,21.893986842815583,1.0,320.0,1,1
2026-01-12 15:00:00,20.14333333333333,53.93666666666667,1014.5333333333332,20.0,0.0,0.0,0.0,0.0,20.0,60.0,30.0,60.0,30.0,0.0,60.0,60.0,16.6,94.5,61.0,14.8,12.777647058823527,227.4564705882353,15,1,1,20.3,21.3624638124078,1.0,240.0,1,1
2026-01-12 16:00:00,20.365,55.84,1014.2,30.0,0.0,0.0,0.0,0.0,20.0,60.0,30.0,60.0,30.0,0.0,60.0,60.0,15.0,93.7,70.0,14.8,4.301,237.49333333333337,16,1,1,21.3,21.60292879723903,1.0,260.0,1,1
2026-01-12 17:00:00,19.98,55.115,1014.5,30.0,0.0,0.0,0.0,0.0,20.0,60.0,30.0,60.0,30.0,0.0,60.0,60.0,12.7,80.5,77.0,11.9,-5.161818181818182,246.2290909090909,17,1,1,21.4,21.36283991278597,1.0,260.0,1,1
2026-01-12 18:00:00,20.84,56.4475,1014.4666666666668,30.0,0.0,0.0,0.0,0.0,20.0,60.0,30.0,60.0,30.0,0.0,60.0,60.0,11.3,71.1,84.0,9.0,-16.108333333333334,255.08,18,1,1,21.3,21.94585981502781,1.0,260.0,1,1
2026-01-12 19:00:00,21.326666666666668,55.02333333333333,1014.7,30.0,0.0,0.0,0.0,0.0,20.0,0.0,30.0,60.0,30.0,0.0,60.0,60.0,10.7,93.7,88.0,5.8,-29.426666666666662,265.3566666666666,19,1,1,21.3,22.112042716294017,1.0,200.0,1,1
2026-01-12 20:00:00,20.1,54.35,1014.55,30.0,0.0,0.0,0.0,0.0,20.0,0.0,30.0,60.0,30.0,0.0,60.0,60.0,9.8,56.2,92.0,6.5,-40.973333333333336,275.0,20,1,1,21.9,21.397528453447663,1.0,200.0,1,0
2026-01-12 21:00:00,19.14333333333333,54.63999999999999,1014.4,30.0,0.0,0.0,0.0,0.0,20.0,0.0,30.0,60.0,30.0,0.0,60.0,60.0,9.0,85.2,92.0,7.6,-52.31,287.00666666666666,21,1,1,21.9,20.71457560958446,0.0,200.0,0,0
2026-01-12 22:00:00,18.6,54.36666666666667,1014.3666666666668,30.0,0.0,0.0,0.0,0.0,20.0,0.0,30.0,60.0,30.0,0.0,60.0,60.0,8.5,79.7,90.0,6.5,-62.70333333333334,304.73,22,1,1,21.3,20.30760530888487,0.0,200.0,0,0
2026-01-12 23:00:00,18.19,53.620000000000005,1014.2,30.0,0.0,0.0,0.0,0.0,20.0,0.0,30.0,60.0,30.0,0.0,60.0,60.0,7.7,88.3,90.0,5.4,-70.20666666666666,334.9466666666667,23,1,1,20.7,20.0026543305766,0.0,200.0,0,0
2026-01-13 00:00:00,17.98,53.13,1013.7333333333332,30.0,0.0,0.0,0.0,0.0,20.0,0.0,30.0,60.0,30.0,0.0,60.0,60.0,7.1,85.2,88.0,6.1,-71.21,14.506666666666668,0,2,1,20.3,20.10986405679584,0.0,200.0,0,0
2026-01-13 01:00:00,17.723333333333333,52.73666666666666,1013.2,30.0,0.0,0.0,0.0,0.0,20.0,0.0,30.0,60.0,30.0,0.0,60.0,60.0,6.7,60.2,88.0,6.5,-65.05333333333334,48.88333333333333,1,2,1,20.1,19.84127204494301,0.0,200.0,0,0
2026-01-13 02:00:00,17.545,52.105,1012.85,30.0,0.0,0.0,0.0,0.0,20.0,0.0,30.0,60.0,30.0,0.0,60.0,60.0,5.9,37.5,88.0,6.1,-55.13666666666666,69.08,2,2,1,19.8,19.59316095840913,0.0,200.0,0,0
2026-01-13 03:00:00,17.4,51.73,1012.55,30.0,0.0,0.0,0.0,0.0,20.0,0.0,30.0,60.0,30.0,0.0,60.0,60.0,5.4,94.5,87.0,6.1,-43.95,82.12666666666667,3,2,1,19.6,19.351829064549,0.0,200.0,0,0
2026-01-13 04:00:00,17.07,51.22,1012.1,30.0,0.0,0.0,0.0,0.0,20.0,0.0,30.0,60.0,30.0,0.0,60.0,60.0,5.0,93.7,87.0,5.4,-32.41,92.19,4,2,1,19.5,19.023213953082536,0.0,200.0,0,0
2026-01-13 05:00:00,17.066666666666666,49.796666666666674,1012.1,30.0,0.0,0.0,0.0,0.0,20.0,0.0,30.0,60.0,30.0,0.0,60.0,60.0,4.9,74.2,86.0,5.0,-20.0325,101.7875,5,2,1,19.3,18.994927931890967,0.0,200.0,0,0
2026-01-13 06:00:00,17.6,48.56,1012.3333333333334,30.0,0.0,0.0,0.0,0.0,20.0,0.0,30.0,60.0,30.0,0.0,60.0,60.0,4.9,53.9,84.0,5.0,-9.292222222222222,110.2377777777778,6,2,1,19.1,19.336118035000137,0.0,200.0,0,1
2026-01-13 07:00:00,19.1075,50.355,1012.5,30.0,0.0,0.0,0.0,0.0,20.0,0.0,30.0,0.0,30.0,0.0,60.0,0.0,4.9,49.2,82.0,5.4,1.6708,119.6928,7,2,1,19.1,20.26126011276492,1.0,140.0,1,1
2026-01-13 08:00:00,20.275,53.74,1012.8,30.0,0.0,0.0,0.0,0.0,20.0,0.0,30.0,0.0,30.0,0.0,60.0,0.0,5.2,49.2,81.0,6.5,9.671818181818182,128.40590909090912,8,2,1,19.6,20.80108847534209,1.0,140.0,1,1
2026-01-13 09:00:00,20.450000000000003,55.52333333333333,1012.95,30.0,0.0,0.0,0.0,0.0,20.0,0.0,30.0,60.0,30.0,0.0,60.0,0.0,7.4,61.7,75.0,5.8,18.638,141.18333333333334,9,2,1,20.1,20.43772439373767,1.0,170.0,1,1
2026-01-13 10:00:00,20.92,54.72,1012.7,30.0,0.0,0.0,0.0,0.0,60.0,0.0,30.0,60.0,30.0,0.0,60.0,0.0,10.1,53.9,71.0,3.6,24.774,154.66,10,2,1,20.4,20.882265456429128,1.0,210.0,1,1
2026-01-13 11:00:00,21.35333333333333,55.27,1012.1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,30.0,0.0,60.0,0.0,12.2,95.3,62.0,3.6,28.315333333333328,169.73266666666666,11,2,1,20.8,21.131806800657827,1.0,150.0,1,1
2026-01-13 12:00:00,21.387500000000003,57.83,1011.2666666666668,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,30.0,0.0,60.0,0.0,13.5,100.0,60.0,5.4,28.77230769230769,185.29466666666667,12,2,1,20.9,21.05429529624184,1.0,150.0,1,1
2026-01-13 13:00:00,20.7775,53.71,1010.6,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,30.0,0.0,60.0,0.0,14.2,100.0,62.0,5.8,26.230666666666668,200.6893333333333,13,2,1,20.9,21.037534661667763,1.0,150.0,1,1
2026-01-13 14:00:00,19.905,54.185,1010.4,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,30.0,0.0,60.0,0.0,14.2,100.0,63.0,6.1,20.86533333333333,214.73533333333333,14,2,1,21.0,20.444942767864585,1.0,150.0,1,1
2026-01-13 15:00:00,20.03,57.41,1010.4,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,30.0,0.0,60.0,0.0,13.8,100.0,67.0,5.8,12.878823529411768,227.6005882352941,15,2,1,21.3,20.40348550659587,1.0,150.0,1,1
2026-01-13 16:00:00,20.69,60.72,1010.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,30.0,0.0,60.0,0.0,12.9,100.0,75.0,5.4,4.285333333333332,237.75366666666665,16,2,1,21.5,20.783640305125843,1.0,150.0,1,1
2026-01-13 17:00:00,20.41,58.45,1010.8,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,30.0,0.0,60.0,0.0,11.0,100.0,87.0,4.7,-5.163636363636363,246.45999999999995,17,2,1,21.6,20.900495253655443,1.0,150.0,1,1
2026-01-13 18:00:00,20.576666666666668,60.39333333333334,1011.2,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,30.0,0.0,60.0,0.0,10.5,100.0,91.0,6.5,-16.11,255.30000000000004,18,2,1,22.0,21.02252181606396,1.0,150.0,1,1
2026-01-13 19:00:00,20.0475,56.07,1011.5333333333332,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,30.0,0.0,60.0,0.0,9.6,100.0,93.0,7.2,-29.433333333333334,265.59666666666664,19,2,1,22.0,21.01898192846184,1.0,150.0,1,1
2026-01-13 20:00:00,19.44,56.22,1011.8,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,30.0,0.0,60.0,0.0,8.6,91.4,95.0,7.9,-40.98,275.28,20,2,1,21.8,20.62350075127204,1.0,150.0,1,0
2026-01-13 21:00:00,18.79,56.93000000000001,1012.2,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,30.0,0.0,60.0,0.0,7.7,70.3,96.0,7.2,-52.296666666666674,287.3566666666667,21,2,1,21.8,20.12484405982184,0.0,150.0,0,0
2026-01-13 22:00:00,18.4775,56.91,1012.3,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,30.0,0.0,60.0,0.0,7.6,70.3,93.0,5.8,-62.66,305.18333333333334,22,2,1,21.3,19.87206608887432,0.0,150.0,0,0
2026-01-13 23:00:00,18.17,56.830000000000005,1012.25,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,30.0,0.0,60.0,0.0,7.4,1.6,90.0,5.8,-70.08666666666666,335.4533333333333,23,2,1,21.0,19.602461240276416,0.0,150.0,0,0
2026-01-14 00:00:00,18.025,55.87,1012.1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,30.0,0.0,60.0,0.0,7.1,10.2,86.0,6.1,-71.04,14.4,0,3,1,20.7,19.765707613047898,0.0,150.0,0,0
2026-01-14 01:00:00,17.880000000000003,55.49,1012.3,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,30.0,0.0,60.0,0.0,6.7,100.0,84.0,7.9,-64.92333333333333,48.626666666666665,1,3,1,20.4,19.53159256988804,0.0,150.0,0,0
2026-01-14 02:00:00,17.73,55.025,1012.7,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,30.0,0.0,60.0,0.0,6.2,99.2,83.0,7.6,-55.03,68.84333333333333,2,3,1,20.2,19.29522174572751,0.0,150.0,0,0
2026-01-14 03:00:00,17.673333333333332,54.05,1012.75,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,30.0,0.0,60.0,0.0,5.8,94.5,81.0,9.0,-43.84666666666666,81.92666666666666,3,3,1,20.0,19.169907329546348,0.0,150.0,0,0
2026-01-14 04:00:00,17.405,53.795,1012.45,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,30.0,0.0,60.0,0.0,5.5,86.7,82.0,10.4,-32.31333333333333,92.01666666666668,4,3,1,19.9,18.924088120942454,0.0,150.0,0,0
2026-01-14 05:00:00,17.347500000000004,50.992,1012.75,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,30.0,0.0,60.0,0.0,5.5,83.6,81.0,12.6,-19.9825,101.5975,5,3,1,19.7,18.99358040283922,0.0,150.0,0,0
2026-01-14 06:00:00,17.796666666666667,49.27333333333333,1013.15,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,30.0,0.0,60.0,0.0,5.6,69.5,81.0,14.0,-9.288888888888888,110.01222222222222,6,3,1,19.5,19.38007384855954,0.0,150.0,0,1
2026-01-14 07:00:00,19.166,49.81,1013.62,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,30.0,0.0,60.0,0.0,5.2,89.8,83.0,10.8,1.6787999999999998,119.4572,7,3,1,19.5,20.190313171825267,1.0,150.0,1,1
2026-01-14 08:00:00,20.6575,50.24,1014.05,30.0,0.0,0.0,0.0,0.0,60.0,60.0,30.0,60.0,30.0,0.0,60.0,0.0,5.5,100.0,84.0,12.6,9.688636363636364,128.15045454545452,8,3,1,19.9,21.546976692919035,1.0,270.0,1,1
2026-01-14 09:00:00,21.85,49.625,1014.5333333333332,30.0,0.0,0.0,60.0,0.0,0.0,60.0,30.0,60.0,30.0,0.0,60.0,0.0,7.8,100.0,79.0,12.6,18.678,140.902,9,3,1,20.3,22.37128150641905,1.0,270.0,1,1
2026-01-14 10:00:00,21.39333333333333,47.7075,1014.45,30.0,0.0,0.0,0.0,0.0,0.0,60.0,30.0,60.0,30.0,0.0,60.0,0.0,10.4,100.0,76.0,11.9,24.864,154.38133333333332,10,3,1,20.9,22.41594110526728,1.0,210.0,1,1
2026-01-14 11:00:00,21.506666666666664,53.67333333333334,1013.9666666666666,30.0,0.0,0.0,0.0,0.0,60.0,60.0,30.0,60.0,60.0,0.0,60.0,0.0,13.0,100.0,70.0,8.6,28.45733333333333,169.47333333333333,11,3,1,21.1,21.972643838621213,1.0,285.0,1,1
2026-01-14 12:00:00,21.156666666666663,51.05,1013.3333333333334,31.2,0.0,0.0,0.0,0.0,60.0,60.0,30.0,60.0,60.0,0.0,60.0,0.0,14.9,90.6,67.0,10.1,28.994000000000003,185.276,12,3,1,21.0,22.035167942051235,1.0,287.4,1,1
2026-01-14 13:00:00,20.15,48.835,1012.8,20.0,0.0,0.0,0.0,0.0,60.0,60.0,30.0,60.0,60.0,0.0,60.0,0.0,16.6,99.2,59.0,14.4,26.398666666666667,200.7466666666666,13,3,1,21.5,21.397247945605788,1.0,265.0,1,1
2026-01-14 14:00:00,19.44,48.1,1012.5,32.7,0.0,0.0,0.0,0.0,0.0,60.0,30.0,60.0,0.0,0.0,60.0,0.0,17.5,89.1,53.0,15.8,21.020666666666667,214.822,14,3,1,21.5,21.302437442842344,1.0,200.4,1,1
2026-01-14 15:00:00,19.995,53.105,1012.5,27.3,0.0,0.0,0.0,0.0,0.0,60.0,30.0,60.0,0.0,0.0,60.0,0.0,17.7,74.2,52.0,15.1,13.229375000000005,227.436875,15,3,1,21.2,21.31870629571865,1.0,189.6,1,1
2026-01-14 16:00:00,20.46666666666667,55.27333333333333,1012.7000000000002,30.0,0.0,0.0,0.0,0.0,0.0,60.0,30.0,60.0,0.0,0.0,60.0,0.0,16.6,28.1,58.0,16.6,4.5826666666666656,237.69333333333324,16,3,1,21.6,21.641425087123203,1.0,195.0,1,1
2026-01-14 17:00:00,20.7825,54.91,1013.25,30.0,0.0,0.0,0.0,0.0,0.0,60.0,30.0,60.0,30.0,0.0,60.0,0.0,14.4,8.6,64.0,18.4,-4.769999999999999,246.37083333333337,17,3,1,21.9,21.817676835918856,1.0,210.0,1,1
2026-01-14 18:00:00,21.24,58.135,1013.75,30.0,0.0,0.0,0.0,0.0,0.0,60.0,30.0,60.0,30.0,0.0,60.0,0.0,12.5,9.4,71.0,15.8,-16.11,255.535,18,3,1,22.0,21.941927574267243,1.0,210.0,1,1
2026-01-14 19:00:00,20.995,56.10333333333333,1014.05,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,60.0,0.0,10.4,17.2,89.0,12.6,-29.44333333333334,265.8533333333333,19,3,1,22.3,22.160236406162223,1.0,120.0,1,1
2026-01-14 20:00:00,19.953333333333337,55.080000000000005,1014.25,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,60.0,0.0,9.4,6.2,93.0,6.8,-40.99,275.5733333333333,20,3,1,23.0,21.51095260220371,1.0,120.0,1,0
2026-01-14 21:00:00,19.47,55.3,1014.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,60.0,0.0,8.5,0.0,95.0,6.1,-52.29666666666666,287.71666666666664,21,3,1,22.9,21.184583639169265,0.0,120.0,0,0
2026-01-14 22:00:00,19.136666666666667,55.620000000000005,1014.9666666666668,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,60.0,0.0,8.1,0.0,94.0,7.6,-62.61333333333334,305.66333333333336,22,3,1,22.4,20.94410996268089,0.0,120.0,0,0
2026-01-14 23:00:00,18.68,55.45,1014.95,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,60.0,0.0,7.1,0.0,93.0,8.3,-69.96666666666668,335.98999999999995,23,3,1,21.9,20.54566153841804,0.0,120.0,0,0
2026-01-15 00:00:00,18.485,55.255,1014.65,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,60.0,0.0,6.3,0.0,92.0,10.1,-70.87,14.286666666666669,0,4,1,21.5,20.66042269915321,0.0,120.0,0,0
2026-01-15 01:00:00,18.425,54.675,1014.3,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,60.0,0.0,6.6,8.6,89.0,10.1,-64.78333333333333,48.36333333333334,1,4,1,21.3,20.532323126784394,0.0,120.0,0,0
2026-01-15 02:00:00,18.03,54.43,1014.15,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,60.0,0.0,6.5,0.0,86.0,10.8,-54.91666666666666,68.59666666666668,2,4,1,21.0,20.1130088270039,0.0,120.0,0,0
2026-01-15 03:00:00,17.585,54.575,1014.2,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,60.0,0.0,6.5,0.0,84.0,11.2,-43.74666666666667,81.71666666666665,3,4,1,20.8,19.659778448523987,0.0,120.0,0,0
2026-01-15 04:00:00,17.47,54.075,1013.9,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,60.0,0.0,6.4,0.0,83.0,12.2,-32.21333333333334,91.84,4,4,1,20.7,19.506809484463133,0.0,120.0,0,0
2026-01-15 05:00:00,17.83,52.03,1014.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,60.0,0.0,6.3,0.0,81.0,11.9,-19.9325,101.4025,5,4,1,20.4,20.075774351052864,0.0,180.0,0,0
2026-01-15 06:00:00,18.618,49.056,1014.0333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,60.0,0.0,5.9,59.4,81.0,11.5,-9.284444444444444,109.78,6,4,1,20.3,20.071091125756123,0.0,60.0,0,1
2026-01-15 07:00:00,19.72,49.015,1014.15,30.0,0.0,0.0,0.0,0.0,60.0,0.0,30.0,0.0,30.0,0.0,60.0,0.0,5.5,2.3,81.0,11.2,1.6868,119.2148,7,4,1,20.3,21.019245082856106,1.0,180.0,1,1
2026-01-15 08:00:00,20.96,47.5925,1014.35,30.0,0.0,60.0,0.0,60.0,0.0,60.0,60.0,60.0,30.0,0.0,60.0,60.0,5.9,2.3,79.0,12.2,9.70681818181818,127.89,8,4,1,20.9,21.899203241155465,1.0,375.0,1,0
2026-01-15 09:00:00,22.185,47.39,1014.65,30.0,0.0,60.0,0.0,60.0,30.0,60.0,20.0,60.0,30.0,0.0,60.0,60.0,8.0,0.8,75.0,11.5,18.723333333333333,140.612,9,4,1,21.4,22.61605249229087,0.0,385.0,0,1
2026-01-15 10:00:00,21.4425,46.75750000000001,1014.3,30.0,0.0,60.0,0.0,60.0,30.0,60.0,30.0,60.0,60.0,0.0,60.0,60.0,11.0,0.0,70.0,11.2,24.959333333333337,154.09333333333333,10,4,1,21.8,22.192818752999823,1.0,405.0,1,1
2026-01-15 11:00:00,21.27,45.638000000000005,1013.36,30.0,0.0,60.0,60.0,60.0,30.0,60.0,30.0,60.0,60.0,0.0,60.0,60.0,13.7,0.0,62.0,9.7,28.605333333333338,169.20333333333335,11,4,1,21.8,22.044231610859207,1.0,465.0,1,1
2026-01-15 12:00:00,20.66333333333333,44.2325,1012.3333333333334,30.0,0.0,60.0,60.0,60.0,30.0,60.0,60.0,60.0,60.0,0.0,60.0,60.0,15.4,1.6,57.0,10.4,29.15285714285714,185.2633333333333,12,4,1,21.9,21.875145162649773,1.0,480.0,1,1
2026-01-15 13:00:00,20.004,42.772,1011.4666666666668,30.0,0.0,60.0,30.0,60.0,30.0,60.0,60.0,60.0,60.0,0.0,60.0,60.0,15.8,29.7,55.0,14.4,26.572000000000003,200.80866666666665,13,4,1,22.1,21.616391015811928,1.0,450.0,1,1
2026-01-15 14:00:00,18.843333333333334,42.81333333333333,1010.85,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,60.0,0.0,0.0,60.0,60.0,16.3,78.9,51.0,15.5,21.180666666666664,214.91666666666663,14,4,1,22.1,20.87038488299453,1.0,180.0,1,1
2026-01-15 15:00:00,19.39333333333333,47.55,1010.85,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,60.0,30.0,0.0,60.0,60.0,16.3,91.4,51.0,16.9,13.396875,227.526875,15,4,1,21.5,20.891712419983698,1.0,195.0,1,1
2026-01-15 16:00:00,20.125,50.835,1010.75,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,60.0,30.0,0.0,60.0,60.0,15.5,99.2,56.0,16.9,4.876000000000001,237.64,16,4,1,21.3,21.269002915447764,1.0,195.0,1,1
2026-01-15 17:00:00,20.842,51.338,1011.2,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,60.0,30.0,0.0,60.0,60.0,13.2,96.1,68.0,15.5,-4.39923076923077,246.32,17,4,1,21.7,21.844647574332395,1.0,195.0,1,0
2026-01-15 18:00:00,22.276666666666667,52.1825,1011.6,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,60.0,30.0,0.0,60.0,60.0,12.1,100.0,76.0,14.0,-16.115000000000002,255.77666666666667,18,4,1,21.9,22.936021635836408,0.0,195.0,0,0
2026-01-15 19:00:00,22.875000000000004,52.040000000000006,1011.8,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,60.0,30.0,0.0,60.0,60.0,11.8,100.0,70.0,11.9,-29.44666666666667,266.1166666666666,19,4,1,22.4,23.2716489022908,0.0,195.0,0,1
2026-01-15 20:00:00,21.755,50.5475,1012.05,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,60.0,30.0,0.0,60.0,60.0,11.3,100.0,69.0,12.2,-40.99,275.88333333333327,20,4,1,22.8,22.60469272068785,1.0,195.0,1,0
2026-01-15 21:00:00,20.76,50.25,1012.05,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,60.0,30.0,0.0,60.0,60.0,10.5,100.0,71.0,14.0,-52.28333333333333,288.09666666666664,21,4,1,23.0,21.992860837628747,0.0,195.0,0,0
2026-01-15 22:00:00,20.24,50.09666666666666,1011.8333333333334,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,60.0,30.0,0.0,60.0,60.0,9.7,100.0,74.0,15.1,-62.56666666666666,306.15333333333336,22,4,1,22.5,21.70256453980753,0.0,195.0,0,0
2026-01-15 23:00:00,19.855,48.99,1011.6,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,60.0,30.0,0.0,60.0,60.0,8.9,100.0,75.0,14.8,-69.83666666666666,336.53333333333336,23,4,1,22.0,21.47184157202869,0.0,195.0,0,0
2026-01-16 00:00:00,19.725,48.685,1011.8,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,60.0,30.0,0.0,60.0,60.0,8.4,100.0,76.0,14.4,-70.69,14.173333333333334,0,5,1,21.7,21.687497624431927,0.0,195.0,0,0
2026-01-16 01:00:00,19.42,48.58,1011.55,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,60.0,30.0,0.0,60.0,60.0,8.2,100.0,75.0,13.7,-64.64,48.09666666666666,1,5,1,21.5,21.34563932865704,0.0,195.0,0,0
2026-01-16 02:00:00,19.255000000000003,48.335,1011.2,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,60.0,30.0,0.0,60.0,60.0,8.4,100.0,74.0,13.3,-54.79666666666666,68.34666666666668,2,5,1,21.3,21.146815670701127,0.0,195.0,0,0
2026-01-16 03:00:00,19.07,48.36000000000001,1010.85,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,60.0,30.0,0.0,60.0,60.0,8.7,87.5,74.0,12.2,-43.63999999999999,81.50666666666667,3,5,1,21.1,20.9416303391444,0.0,195.0,0,0
