,hora_del_dia,dia_de_la_semana,mes_del_ano,temp_aula,hum_aula,pres_aula,temp_exterior,nubosidad,hum_exterior,vel_viento,elevacion_sol,acimut_sol,calefaccion_encendida,derroche_siguiente_hora
2026-01-21 20:00:00,20,3,1,20.29833333333333,55.80666666666667,994.7666666666668,11.2,100.0,77.0,17.3,-37.190000000000005,274.40000000000003,1.0,0
2026-01-21 21:00:00,21,3,1,19.676666666666662,55.35666666666666,993.8666666666668,11.0,100.0,78.0,15.5,-48.553333333333335,285.9533333333334,0.0,0
2026-01-21 22:00:00,22,3,1,19.380000000000003,54.965,993.1,10.9,100.0,78.0,17.3,-59.1,302.15333333333336,0.0,0
2026-01-21 23:00:00,23,3,1,19.06,54.48666666666667,992.6666666666666,11.4,100.0,80.0,16.9,-67.27333333333333,328.2633333333333,0.0,0
2026-01-22 00:00:00,0,4,1,18.89,53.92666666666667,991.8333333333334,11.0,85.9,80.0,16.9,-69.6375,98.32,0.0,0
2026-01-22 01:00:00,1,4,1,18.674,53.985,991.58,10.9,29.7,79.0,23.0,-63.64333333333334,46.36333333333334,0.0,0
2026-01-22 02:00:00,2,4,1,18.44,53.88,991.8,11.4,14.1,75.0,29.2,-53.98333333333333,66.7,0.0,0
2026-01-22 03:00:00,3,4,1,17.672222222222224,52.824444444444445,991.7666666666668,11.4,8.6,68.0,31.7,-42.906666666666666,80.09666666666666,0.0,0
2026-01-22 04:00:00,4,4,1,17.225,51.385000000000005,992.1,11.2,27.3,66.0,28.8,-31.39,90.43666666666668,0.0,0
2026-01-22 05:00:00,5,4,1,16.9775,50.3375,992.6,10.9,65.6,63.0,26.6,-18.602,100.526,0.0,0
2026-01-22 06:00:00,6,4,1,17.410000000000004,48.568,993.575,11.0,65.6,60.0,25.9,-8.025555555555556,108.90777777777777,0.0,1
2026-01-22 07:00:00,7,4,1,19.026666666666667,51.025,994.42,10.4,57.0,61.0,23.8,2.3061538461538458,117.79884615384616,1.0,1
2026-01-22 08:00:00,8,4,1,20.942,51.67,995.2,10.1,25.8,62.0,24.5,10.4635,126.53449999999998,1.0,1
2026-01-22 09:00:00,9,4,1,21.0175,49.8425,996.0333333333334,11.1,6.2,59.0,24.5,19.568666666666665,139.14533333333333,1.0,1
2026-01-22 10:00:00,10,4,1,19.57090909090909,45.03,996.7692307692308,12.7,0.0,56.0,23.8,26.042666666666666,152.7546666666667,1.0,1
2026-01-22 11:00:00,11,4,1,20.08818181818182,45.61181818181817,996.9227272727276,13.8,0.0,51.0,27.7,29.924666666666663,168.116,1.0,1
2026-01-22 12:00:00,12,4,1,20.25,41.39833333333333,996.6333333333332,15.2,2.3,44.0,27.0,30.690666666666665,184.3486666666667,1.0,1
2026-01-22 13:00:00,13,4,1,19.627272727272725,38.78000000000001,996.73,16.0,0.8,42.0,23.8,28.236,200.28333333333333,1.0,1
2026-01-22 14:00:00,14,4,1,18.98235294117647,38.271,997.07,16.3,9.4,41.0,24.5,22.904666666666667,214.7753333333333,1.0,1
2026-01-22 15:00:00,15,4,1,19.03333333333333,41.795,997.6758620689654,15.8,60.9,44.0,25.6,15.333333333333336,227.392,1.0,1
2026-01-22 16:00:00,16,4,1,19.04869565217391,41.367916666666666,998.1565217391302,15.0,73.4,46.0,25.6,5.873793103448275,238.69,1.0,1
2026-01-22 17:00:00,17,4,1,18.758333333333333,41.44166666666667,998.94,13.7,85.2,46.0,25.9,-2.990666666666667,247.104,1.0,1
2026-01-22 18:00:00,18,4,1,19.25333333333333,44.61,999.4,12.6,57.8,49.0,23.0,-14.231666666666667,256.22166666666664,1.0,1
2026-01-22 19:00:00,19,4,1,19.585,45.95,999.25,11.5,67.2,56.0,20.2,-25.646666666666665,265.1466666666667,1.0,1
2026-01-22 20:00:00,20,4,1,18.872,45.9275,999.06,10.9,75.8,60.0,27.0,-37.193333333333335,274.76,1.0,0
2026-01-22 21:00:00,21,4,1,18.322,45.662,999.06,10.8,85.2,59.0,26.3,-48.54333333333333,286.38666666666666,0.0,0
2026-01-22 22:00:00,22,4,1,17.985,45.49333333333334,998.5333333333334,10.4,96.1,60.0,22.3,-59.04666666666666,302.7,0.0,0
2026-01-22 23:00:00,23,4,1,17.6,44.74,998.1666666666666,10.3,90.6,63.0,21.2,-67.13666666666667,328.90333333333336,0.0,0
2026-01-23 00:00:00,0,5,1,17.6125,44.618,997.3333333333334,9.6,85.2,70.0,18.4,-69.415,98.3625,0.0,0
2026-01-23 01:00:00,1,5,1,17.7725,44.57333333333333,996.8666666666668,9.1,100.0,78.0,17.3,-63.46,46.053333333333335,0.0,0
2026-01-23 02:00:00,2,5,1,17.873333333333335,44.712,996.48,8.7,97.7,81.0,16.9,-53.833333333333336,66.39666666666666,0.0,0
2026-01-23 03:00:00,3,5,1,17.908333333333335,45.09333333333333,995.3,8.8,91.4,81.0,18.4,-42.77666666666666,79.83999999999999,0.0,0
2026-01-23 04:00:00,4,5,1,17.94,45.338,994.12,9.0,81.2,80.0,15.1,-31.26,90.20666666666666,0.0,0
2026-01-23 05:00:00,5,5,1,18.175,45.23499999999999,993.72,9.1,49.2,78.0,17.3,-18.548,100.262,0.0,0
2026-01-23 06:00:00,6,5,1,18.755714285714284,44.61714285714287,993.6666666666666,8.8,71.9,78.0,18.4,-8.021111111111113,108.60777777777778,0.0,1
2026-01-23 07:00:00,7,5,1,20.09,45.455,993.45,9.9,70.3,78.0,20.5,2.3173076923076925,117.4896153846154,1.0,1
2026-01-23 08:00:00,8,5,1,20.658571428571427,49.75142857142857,993.6142857142856,9.7,6.2,80.0,19.4,10.485499999999998,126.197,1.0,1
2026-01-23 09:00:00,9,5,1,20.1225,49.556,994.5,11.8,13.3,77.0,19.4,19.625333333333334,138.77733333333336,1.0,1
2026-01-23 10:00:00,10,5,1,19.496666666666663,44.93333333333333,995.15,14.5,2.3,61.0,22.7,26.158666666666665,152.38666666666668,1.0,1
2026-01-23 11:00:00,11,5,1,19.92777777777778,45.439,995.0555555555557,15.3,1.6,52.0,22.3,30.107333333333333,167.77333333333337,1.0,1
2026-01-23 12:00:00,12,5,1,19.18,41.089333333333336,995.1857142857142,15.9,0.0,45.0,20.5,30.90571428571428,184.30533333333327,1.0,1
2026-01-23 13:00:00,13,5,1,18.81,39.61571428571428,994.8166666666666,15.7,3.9,48.0,24.1,28.458666666666662,200.35933333333327,1.0,1
2026-01-23 14:00:00,14,5,1,18.58,37.59571428571429,994.546153846154,15.7,3.1,45.0,24.1,23.108666666666668,214.896,1.0,1
2026-01-23 15:00:00,15,5,1,18.47714285714286,36.74285714285714,994.5142857142856,15.5,0.8,44.0,22.3,15.516666666666664,227.5386666666667,1.0,1
2026-01-23 16:00:00,16,5,1,18.415,36.81,994.45,14.7,0.8,47.0,18.4,6.171034482758621,238.7148275862069,1.0,1
2026-01-23 17:00:00,17,5,1,18.228,37.0625,994.7,13.2,0.8,51.0,16.6,-2.731875,247.1975,1.0,1
2026-01-23 18:00:00,18,5,1,18.43,38.33,994.7,11.7,22.7,57.0,13.3,-14.235,256.53000000000003,1.0,1
2026-01-23 19:00:00,19,5,1,18.34,39.475,994.3,10.8,97.7,61.0,13.7,-25.65333333333333,265.4766666666667,1.0,1
2026-01-23 20:00:00,20,5,1,18.2575,40.175,993.925,10.7,100.0,61.0,13.7,-37.20333333333334,275.12999999999994,1.0,0
2026-01-23 21:00:00,21,5,1,18.3125,40.8375,993.575,10.0,92.2,67.0,15.5,-48.53333333333333,286.8333333333333,0.0,0
2026-01-23 22:00:00,22,5,1,18.385,40.995000000000005,993.0,9.2,95.3,75.0,13.7,-58.99666666666667,303.2666666666667,0.0,0
2026-01-23 23:00:00,23,5,1,17.865000000000002,41.2125,992.5,8.1,100.0,79.0,16.9,-66.99333333333333,329.56333333333333,0.0,0
2026-01-24 00:00:00,0,6,1,17.613333333333333,41.52333333333333,992.6,8.2,100.0,80.0,19.8,-69.1875,98.415,0.0,0
2026-01-24 01:00:00,1,6,1,17.21923076923077,42.55461538461539,991.7153846153846,8.9,100.0,70.0,18.0,-63.26666666666667,45.74,0.0,0
2026-01-24 02:00:00,2,6,1,17.1,42.75,991.6,8.3,100.0,78.0,18.7,-53.673333333333325,66.09666666666668,0.0,0
2026-01-24 03:00:00,3,6,1,16.89,43.114285714285714,991.75,8.2,99.2,79.0,18.0,-42.63333333333333,79.57666666666667,0.0,0
2026-01-24 04:00:00,4,6,1,16.547777777777775,42.7425,991.625,8.0,97.7,74.0,27.7,-31.12,89.98,0.0,0
2026-01-24 05:00:00,5,6,1,16.4525,42.198,992.36,8.0,85.9,66.0,31.3,-18.49,99.992,0.0,0
2026-01-24 06:00:00,6,6,1,16.071333333333335,40.92111111111111,993.2647058823528,7.7,83.6,61.0,33.5,-8.020000000000001,108.29888888888888,0.0,0
2026-01-24 07:00:00,7,6,1,15.4965,39.47809523809524,995.2045454545456,7.7,82.0,58.0,37.8,2.492962962962963,117.33703703703704,0.0,0
2026-01-24 08:00:00,8,6,1,15.307727272727275,38.15200000000001,996.2346153846156,7.4,54.7,58.0,36.0,10.9605,126.4,0.0,0
2026-01-24 09:00:00,9,6,1,15.342432432432432,37.50631578947368,997.3051282051282,8.0,30.5,57.0,37.1,20.188,139.24866666666668,0.0,0
2026-01-24 10:00:00,10,6,1,15.03247191011236,35.8620202020202,997.8814814814816,8.8,43.0,50.0,37.8,26.634,152.98666666666668,0.0,0
2026-01-24 11:00:00,11,6,1,14.828863636363634,35.879245283018875,997.7026785714288,9.7,18.7,47.0,39.2,30.456666666666663,168.49866666666668,0.0,0
2026-01-24 12:00:00,12,6,1,14.828347107438011,35.93263157894737,997.6041958041956,10.7,10.2,42.0,40.3,31.12692307692308,184.48533333333333,0.0,0
2026-01-24 13:00:00,13,6,1,14.88234375,35.53557142857142,997.6283783783786,11.3,7.0,41.0,38.2,28.686,200.442,0.0,0
2026-01-24 14:00:00,14,6,1,14.974776119402987,35.894285714285715,997.472093023256,11.7,6.2,39.0,37.8,23.318,215.022,0.0,0
2026-01-24 15:00:00,15,6,1,14.95956521739131,35.845400000000005,997.9188679245284,11.3,3.9,43.0,36.0,15.705333333333334,227.69333333333333,0.0,0
2026-01-24 16:00:00,16,6,1,14.975161290322584,35.93342857142857,998.7361111111112,11.0,100.0,45.0,31.3,6.330714285714285,238.8957142857143,0.0,0
2026-01-24 17:00:00,17,6,1,14.94842105263158,36.467142857142846,999.28,10.1,100.0,47.0,29.5,-2.486470588235293,247.30823529411768,0.0,0
2026-01-24 18:00:00,18,6,1,14.99,36.924,1000.36,9.6,96.1,49.0,27.7,-14.238333333333337,256.84833333333336,0.0,0
2026-01-24 19:00:00,19,6,1,15.0125,37.48,1001.225,9.1,100.0,52.0,27.7,-25.656666666666663,265.8066666666667,0.0,0
2026-01-24 20:00:00,20,6,1,15.045,38.175,1001.3333333333334,9.3,89.1,53.0,29.9,-37.20333333333333,275.50666666666666,0.0,0
2026-01-24 21:00:00,21,6,1,15.05625,38.55142857142857,1001.5666666666668,9.3,79.7,55.0,28.1,-48.52333333333333,287.2866666666667,0.0,0
2026-01-24 22:00:00,22,6,1,14.884444444444446,39.260952380952375,1001.6,9.5,30.5,57.0,31.0,-58.94,303.8433333333333,0.0,0
2026-01-24 23:00:00,23,6,1,14.619583333333331,41.25571428571429,1002.087272727273,9.6,93.7,57.0,34.6,-66.84666666666666,330.23,0.0,0
2026-01-25 00:00:00,0,7,1,14.411428571428573,42.799230769230775,1002.5933333333334,9.6,93.0,57.0,37.8,-68.955,98.465,0.0,0
2026-01-25 01:00:00,1,7,1,14.572222222222225,43.03999999999999,1003.0875,9.5,38.3,60.0,34.9,-63.07333333333333,45.43,0.0,0
2026-01-25 02:00:00,2,7,1,14.644,43.22111111111112,1003.3,9.2,95.3,62.0,35.6,-53.51333333333333,65.79,0.0,0
2026-01-25 03:00:00,3,7,1,14.58,43.555,1003.5,8.8,100.0,64.0,33.5,-42.49,79.31333333333333,0.0,0
2026-01-25 04:00:00,4,7,1,14.47,43.67,1003.8,8.3,99.2,65.0,33.5,-30.980000000000004,89.74666666666667,0.0,0
2026-01-25 05:00:00,5,7,1,14.7925,43.225,1003.8,8.1,100.0,66.0,29.9,-18.432,99.718,0.0,0
2026-01-25 06:00:00,6,7,1,14.454666666666666,43.12058823529412,1004.2388888888888,8.3,96.1,66.0,25.9,-8.015555555555556,107.98444444444446,0.0,0
2026-01-25 07:00:00,7,7,1,14.2975,43.02818181818181,1004.081818181818,8.1,99.2,63.0,24.8,2.504814814814815,117.00999999999998,0.0,0
2026-01-25 08:00:00,8,7,1,14.38142857142857,43.80285714285714,1003.9,8.9,96.9,63.0,26.3,10.984,126.0445,0.0,0
2026-01-25 09:00:00,9,7,1,14.41285714285714,44.55222222222223,1003.8444444444444,10.4,91.4,64.0,25.9,20.24933333333333,138.86333333333332,0.0,0
2026-01-25 10:00:00,10,7,1,14.739,44.73500000000001,1003.7130434782608,11.2,99.2,62.0,23.4,26.76,152.60399999999998,0.0,0
2026-01-25 11:00:00,11,7,1,15.02277777777778,45.3325,1002.5789473684208,11.9,100.0,62.0,27.7,30.654,168.14,0.0,0
2026-01-25 12:00:00,12,7,1,15.276976744186044,45.619772727272725,1001.886274509804,13.9,99.2,54.0,38.2,31.406666666666663,184.44,0.0,0
2026-01-25 13:00:00,13,7,1,15.578823529411766,45.31829268292682,1001.0863636363636,15.4,97.7,46.0,40.7,28.921333333333333,200.52333333333337,0.0,0
2026-01-25 14:00:00,14,7,1,15.860666666666669,45.1825,1000.0235294117646,15.8,75.0,46.0,39.6,23.53533333333333,215.14666666666668,0.0,0
2026-01-25 15:00:00,15,7,1,16.132051282051282,45.396136363636366,999.6479166666668,16.1,65.6,46.0,37.4,15.902,227.848,0.0,0
2026-01-25 16:00:00,16,7,1,16.10478260869565,47.093703703703696,998.9555555555556,15.8,75.0,49.0,36.0,6.327142857142858,239.25285714285715,0.0,0
2026-01-25 17:00:00,17,7,1,15.993999999999998,48.827058823529406,998.44375,14.3,68.0,57.0,37.4,-2.501176470588235,247.6511764705882,0.0,0
2026-01-25 18:00:00,18,7,1,15.928333333333333,49.43555555555557,998.6555555555556,13.0,61.7,63.0,31.7,-14.241666666666667,257.17333333333335,0.0,0
2026-01-25 19:00:00,19,7,1,15.883333333333333,47.754782608695656,1000.0739130434785,13.2,43.0,60.0,31.7,-25.66333333333333,266.15000000000003,0.0,0
2026-01-25 20:00:00,20,7,1,15.889066666666665,43.08768292682927,1000.8951219512196,12.8,39.1,57.0,34.6,-37.21,275.8933333333334,0.0,0
2026-01-25 21:00:00,21,7,1,15.825333333333331,39.739375,1001.5176470588236,12.7,19.5,54.0,34.9,-48.50666666666666,287.75333333333333,0.0,0
2026-01-25 22:00:00,22,7,1,15.598888888888888,39.55555555555557,1002.49,12.4,6.2,50.0,35.6,-58.88333333333333,304.43,0.0,0
2026-01-25 23:00:00,23,7,1,15.44357142857143,39.07133333333333,1003.25,12.0,67.2,49.0,32.0,-66.69333333333333,330.89666666666665,0.0,0
2026-01-26 00:00:00,0,1,1,15.352,38.47727272727273,1003.739393939394,11.8,75.8,49.0,31.7,-68.7125,98.5075,0.0,0
2026-01-26 01:00:00,1,1,1,15.28277777777778,38.47111111111112,1003.8863636363636,11.9,81.2,48.0,32.4,-62.873333333333335,45.10999999999999,0.0,0
2026-01-26 02:00:00,2,1,1,15.22,39.8625,1003.85,11.8,85.2,50.0,28.1,-53.35,65.47666666666667,0.0,0
2026-01-26 03:00:00,3,1,1,15.23,41.26,1004.2,11.5,69.5,54.0,22.0,-42.34,79.04,0.0,0
2026-01-26 04:00:00,4,1,1,15.355,41.41,1003.65,11.2,96.1,58.0,23.4,-30.840000000000003,89.50999999999999,0.0,0
2026-01-26 05:00:00,5,1,1,15.4,42.085,1003.4,11.2,94.5,59.0,21.6,-18.376,99.436,0.0,0
2026-01-26 06:00:00,6,1,1,16.444,41.682,1003.9,10.6,97.7,61.0,18.0,-8.014444444444445,107.66111111111113,0.0,1
2026-01-26 07:00:00,7,1,1,18.687142857142856,47.93666666666667,1004.48,10.9,81.2,54.0,20.2,2.514814814814814,116.6737037037037,1.0,1
2026-01-26 08:00:00,8,1,1,20.90285714285714,55.96714285714285,1005.14,11.3,98.4,53.0,27.7,11.0035,125.68200000000002,1.0,1
2026-01-26 09:00:00,9,1,1,20.46111111111111,48.609,1005.6125,12.0,93.0,52.0,21.6,20.31133333333333,138.47200000000004,1.0,1
2026-01-26 10:00:00,10,1,1,20.13,45.465,1005.4666666666666,13.2,100.0,49.0,21.6,26.889333333333333,152.2133333333333,1.0,1
2026-01-26 11:00:00,11,1,1,20.76166666666667,43.825,1005.05,14.2,99.2,50.0,21.2,30.85466666666667,167.77866666666665,1.0,1
2026-01-26 12:00:00,12,1,1,21.274,42.366,1004.425,15.0,93.7,55.0,20.2,31.656,184.3973333333333,1.0,1
2026-01-26 13:00:00,13,1,1,20.846666666666668,41.13333333333333,1003.95,16.2,100.0,44.0,18.7,29.160666666666668,200.6073333333333,1.0,1
2026-01-26 14:00:00,14,1,1,20.915,40.74,1003.6,16.5,100.0,46.0,20.9,23.756666666666668,215.2793333333333,1.0,1
2026-01-26 15:00:00,15,1,1,21.7725,46.385000000000005,1003.2333333333332,16.2,96.9,53.0,20.2,16.098666666666663,228.0093333333333,1.0,0
2026-01-26 16:00:00,16,1,1,22.5525,49.873333333333335,1003.0,16.0,99.2,61.0,17.3,6.492222222222224,239.44444444444449,0.0,0
2026-01-26 17:00:00,17,1,1,22.50333333333333,50.45,1003.55,15.2,96.1,68.0,15.8,-2.271111111111111,247.7877777777778,0.0,0
2026-01-26 18:00:00,18,1,1,22.81,53.866666666666674,1003.5,15.0,99.2,71.0,19.8,-14.245,257.50333333333333,0.0,0
2026-01-26 19:00:00,19,1,1,22.69,53.986,1003.65,14.6,100.0,76.0,15.8,-25.666666666666668,266.5,0.0,1
2026-01-26 20:00:00,20,1,1,21.645,51.0875,1003.2000000000002,14.9,97.7,75.0,17.3,-37.21333333333333,276.2933333333333,1.0,0
2026-01-26 21:00:00,21,1,1,20.62,52.21,1003.25,15.4,71.9,72.0,21.2,-48.49666666666667,288.2366666666667,0.0,0
2026-01-26 22:00:00,22,1,1,20.12,52.5775,1002.725,15.8,84.4,70.0,25.2,-58.81999999999999,305.03333333333336,0.0,0
2026-01-26 23:00:00,23,1,1,19.6425,53.3775,1002.45,16.1,98.4,68.0,26.6,-66.53333333333335,331.5833333333333,0.0,0
2026-01-27 00:00:00,0,2,1,19.23,53.88,1002.0666666666666,16.1,93.0,68.0,24.8,-68.4675,98.5625,0.0,0
2026-01-27 01:00:00,1,2,1,19.036666666666665,54.01333333333334,1002.1666666666666,15.9,89.8,69.0,26.3,-62.66333333333333,44.79333333333333,0.0,0
2026-01-27 02:00:00,2,2,1,18.96666666666667,54.098333333333336,1000.98,15.8,100.0,69.0,27.7,-53.18,65.16333333333334,0.0,0
2026-01-27 03:00:00,3,2,1,18.815,54.06666666666666,999.7,15.6,100.0,69.0,27.4,-42.18333333333333,78.76333333333334,0.0,0
2026-01-27 04:00:00,4,2,1,18.8625,53.645,998.7666666666668,15.1,97.7,71.0,24.8,-30.69,89.26666666666667,0.0,0
2026-01-27 05:00:00,5,2,1,18.895,53.23333333333334,998.1,14.8,100.0,72.0,19.4,-18.312,99.15,0.0,0
2026-01-27 06:00:00,6,2,1,19.556,52.146,998.26,15.3,100.0,70.0,20.9,-8.007777777777779,107.3311111111111,0.0,1
2026-01-27 07:00:00,7,2,1,20.360000000000003,53.36333333333334,997.9125,15.1,100.0,68.0,22.3,2.6925,116.49964285714285,1.0,1
2026-01-27 08:00:00,8,2,1,21.334444444444443,59.813333333333325,997.4555555555556,15.7,98.4,58.0,26.3,11.22578947368421,125.54,1.0,1
2026-01-27 09:00:00,9,2,1,21.115714285714287,53.442857142857136,996.6000000000004,16.0,98.4,55.0,26.6,20.37466666666667,138.07466666666667,1.0,1
2026-01-27 10:00:00,10,2,1,21.4875,57.56375,995.7374999999998,16.2,96.9,55.0,26.6,27.01666666666667,151.81199999999998,1.0,1
2026-01-27 11:00:00,11,2,1,21.63833333333333,51.39000000000001,994.6666666666666,16.5,90.6,57.0,26.3,31.056,167.40399999999997,1.0,1
2026-01-27 12:00:00,12,2,1,21.802000000000003,50.895,993.6666666666666,18.0,96.9,54.0,20.5,31.908666666666665,184.0525,1.0,1
2026-01-27 13:00:00,13,2,1,20.57555555555556,51.236666666666665,992.9777777777776,19.2,88.3,50.0,20.9,29.40600000000001,200.694,1.0,1
2026-01-27 14:00:00,14,2,1,20.26,52.281666666666666,992.0499999999998,19.1,67.2,53.0,25.2,23.980666666666664,215.414,1.0,1
2026-01-27 15:00:00,15,2,1,19.914444444444445,51.48142857142857,992.55,17.9,57.8,54.0,30.2,16.302666666666667,228.1746666666667,1.0,1
2026-01-27 16:00:00,16,2,1,19.50333333333333,53.59571428571428,992.7666666666668,17.1,73.4,58.0,29.2,6.792592592592592,239.5003703703704,1.0,1
2026-01-27 17:00:00,17,2,1,19.762857142857143,54.09,992.6857142857144,15.7,29.7,60.0,29.5,-1.666111111111111,247.62722222222223,1.0,1
2026-01-27 18:00:00,18,2,1,19.815,50.42625,993.1625,14.7,18.0,58.0,30.6,-13.492857142857142,257.23857142857145,1.0,1
2026-01-27 19:00:00,19,2,1,19.136,48.74333333333334,993.48,13.5,21.1,60.0,29.5,-25.673333333333336,266.86,1.0,1
2026-01-27 20:00:00,20,2,1,18.742941176470588,47.23210526315789,995.1611111111112,12.9,24.2,59.0,31.0,-37.21666666666667,276.7033333333333,1.0,0
2026-01-27 21:00:00,21,2,1,18.154444444444444,43.75999999999999,996.4909090909092,12.5,17.2,57.0,35.3,-48.47666666666667,288.7233333333333,0.0,0
2026-01-27 22:00:00,22,2,1,17.7,42.218500000000006,996.4315789473684,11.8,12.5,56.0,39.2,-58.75,305.65000000000003,0.0,0
2026-01-27 23:00:00,23,2,1,17.405714285714286,42.82285714285716,996.9361111111112,11.2,12.5,56.0,34.2,-66.37,332.2733333333333,0.0,0
2026-01-28 00:00:00,0,3,1,17.10305555555556,42.72805555555556,997.8775000000002,10.7,33.6,57.0,34.6,-68.215,98.61,0.0,0
2026-01-28 01:00:00,1,3,1,16.982499999999998,42.6525,998.8,10.0,48.4,59.0,37.1,-62.45333333333334,44.47,0.0,0
2026-01-28 02:00:00,2,3,1,16.995384615384616,42.69583333333333,998.9769230769232,10.0,33.6,60.0,34.9,-53.0,64.84,0.0,0
2026-01-28 03:00:00,3,3,1,16.71125,42.98,997.9625,9.8,85.2,61.0,33.8,-42.03333333333333,78.48,0.0,0
2026-01-28 04:00:00,4,3,1,16.641666666666666,43.47166666666666,996.9833333333332,9.7,99.2,63.0,27.0,-30.540000000000003,89.02,0.0,0
2026-01-28 05:00:00,5,3,1,17.128333333333334,43.22833333333333,996.0,10.1,91.4,63.0,21.2,-18.252,98.856,0.0,0
2026-01-28 06:00:00,6,3,1,18.44,41.681666666666665,995.26,9.2,52.3,67.0,15.5,-7.51,107.398,0.0,1
2026-01-28 07:00:00,7,3,1,19.53555555555556,43.20222222222222,994.65,8.8,100.0,71.0,17.3,2.917777777777778,116.3396296296296,1.0,1
2026-01-28 08:00:00,8,3,1,20.3725,49.552,993.725,9.2,100.0,69.0,15.5,11.519,125.4945,1.0,1
2026-01-28 09:00:00,9,3,1,21.46,53.01250000000001,992.5166666666668,9.8,100.0,72.0,19.4,20.952666666666666,138.52,1.0,1
2026-01-28 10:00:00,10,3,1,21.716153846153848,50.2557142857143,990.0,9.0,100.0,88.0,14.8,27.50933333333333,152.39133333333334,1.0,1
2026-01-28 11:00:00,11,3,1,21.81571428571429,52.18555555555555,987.1625,9.7,100.0,88.0,10.4,31.42933333333333,168.1166666666667,1.0,1
2026-01-28 12:00:00,12,3,1,20.98818181818182,51.474545454545456,986.04,10.0,99.2,90.0,7.9,32.15642857142857,184.53000000000003,1.0,1
2026-01-28 13:00:00,13,3,1,19.20272727272728,52.01818181818181,986.98,10.0,75.0,90.0,13.3,29.657333333333334,200.7813333333333,1.0,1
2026-01-28 14:00:00,14,3,1,18.514444444444447,51.25444444444445,988.7555555555556,10.5,29.7,81.0,20.5,24.211333333333336,215.55266666666665,1.0,1
2026-01-28 15:00:00,15,3,1,18.517972972972974,48.81141025641027,991.051219512195,12.3,60.2,68.0,26.3,16.510666666666665,228.3433333333333,1.0,1
2026-01-28 16:00:00,16,3,1,18.393783783783785,47.39725,994.0731707317074,13.0,51.6,59.0,40.0,6.800740740740742,239.86888888888885,1.0,1
2026-01-28 17:00:00,17,3,1,18.313076923076924,50.17250000000001,996.54375,12.3,39.1,52.0,33.8,-1.6855555555555557,247.9933333333334,1.0,1
2026-01-28 18:00:00,18,3,1,18.852500000000003,51.7875,997.4,12.0,65.6,53.0,29.2,-13.498571428571427,257.58714285714285,1.0,1
2026-01-28 19:00:00,19,3,1,19.016111111111112,50.53,997.9888888888888,11.6,76.6,51.0,29.2,-25.676666666666662,267.22666666666663,1.0,1
2026-01-28 20:00:00,20,3,1,18.144,46.70565217391304,998.031818181818,11.5,100.0,51.0,32.4,-37.22,277.1166666666666,1.0,0
2026-01-28 21:00:00,21,3,1,17.596666666666668,45.84166666666667,998.62,11.5,60.2,51.0,32.4,-48.45666666666667,289.22333333333336,0.0,0
2026-01-28 22:00:00,22,3,1,17.413333333333338,46.22666666666667,998.65,11.5,76.6,53.0,30.2,-58.68000000000001,306.27000000000004,0.0,0
2026-01-28 23:00:00,23,3,1,17.825000000000003,46.042,998.85,11.7,100.0,61.0,32.0,-66.19666666666667,332.97,0.0,0
2026-01-29 00:00:00,0,4,1,18.107142857142858,45.637142857142855,999.1,11.3,99.2,69.0,25.9,-67.78666666666668,12.586666666666666,0.0,0
2026-01-29 01:00:00,1,4,1,18.1875,45.720000000000006,999.6222222222224,12.8,93.0,58.0,25.6,-62.23333333333333,44.14666666666667,0.0,0
2026-01-29 02:00:00,2,4,1,17.65555555555555,45.39777777777778,999.6,11.6,96.9,66.0,18.7,-52.82,64.51333333333334,0.0,0
2026-01-29 03:00:00,3,4,1,17.685714285714287,45.47,999.05,11.1,98.4,70.0,15.1,-41.87,78.19333333333333,0.0,0
2026-01-29 04:00:00,4,4,1,17.830000000000002,45.555,998.32,10.3,100.0,76.0,6.1,-30.386666666666667,88.76333333333334,0.0,0
2026-01-29 05:00:00,5,4,1,18.043333333333333,45.56333333333333,998.2666666666668,10.8,100.0,77.0,5.8,-18.0225,98.68,0.0,0
2026-01-29 06:00:00,6,4,1,18.92125,45.16,997.9125,10.7,100.0,76.0,5.8,-7.506,107.05500000000002,0.0,1
2026-01-29 07:00:00,7,4,1,20.255,48.72125,997.975,10.6,100.0,78.0,11.9,2.9285185185185187,115.982962962963,1.0,1
2026-01-29 08:00:00,8,4,1,21.252,52.83833333333333,997.9833333333332,10.6,100.0,81.0,14.4,11.543000000000005,125.10849999999998,1.0,1
2026-01-29 09:00:00,9,4,1,21.877500000000005,53.4075,997.9333333333334,11.1,100.0,83.0,13.3,21.020000000000003,138.10399999999998,1.0,1
2026-01-29 10:00:00,10,4,1,21.464285714285715,53.88428571428572,997.5333333333332,12.7,95.3,79.0,11.2,27.64933333333333,151.97266666666667,1.0,1
2026-01-29 11:00:00,11,4,1,21.414,53.99166666666667,997.0166666666664,16.7,100.0,69.0,13.3,31.642,167.72533333333334,1.0,1
2026-01-29 12:00:00,12,4,1,21.563333333333333,52.70333333333334,996.6666666666666,19.1,85.2,66.0,19.8,32.43933333333333,184.48,1.0,1
2026-01-29 13:00:00,13,4,1,21.122000000000003,51.725,995.825,18.2,100.0,75.0,20.2,29.91266666666667,200.87133333333333,1.0,1
