,temp_aula,hum_aula,pres_aula,min_puerta_1,min_ventana_1,min_ventana_2,min_ventana_3,min_ventana_4,min_ventana_5,min_ventana_6,min_ventana_7,min_ventana_8,min_ventana_9,min_ventana_10,min_ventana_11,min_ventana_12,temp_exterior,nubosidad,hum_exterior,vel_viento,elevacion_sol,acimut_sol,hora_del_dia,dia_de_la_semana,mes_del_ano,temp_calefaccion,temp_calefaccion_inferida,calefaccion_encendida,min_totales_ponderados,derroche_actual
2026-01-29 15:00:00,20.989375000000003,59.18437500000001,995.2647058823528,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,15.8,100.0,95.0,13.7,16.721333333333334,228.51266666666663,15,4,1,22.3,22.27026073929285,1.0,85.4,1
2026-01-29 16:00:00,21.42384615384616,61.90923076923077,996.9,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,16.2,100.0,92.0,11.9,6.975384615384614,240.07538461538465,16,4,1,22.7,22.41990672278872,1.0,90.0,1
2026-01-29 17:00:00,21.54428571428572,62.356666666666655,998.175,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,15.3,71.9,92.0,17.3,-1.48578947368421,248.1763157894737,17,4,1,23.2,22.53493399188348,1.0,93.2,1
2026-01-29 18:00:00,21.836666666666662,63.778,999.14,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,14.7,30.5,89.0,16.2,-13.5,257.93857142857144,18,4,1,23.3,22.54707701499992,1.0,84.6,1
2026-01-29 19:00:00,21.888,63.99625,998.9875,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,12.9,68.7,91.0,7.6,-25.683333333333334,267.59666666666664,19,4,1,23.5,22.453703849871264,1.0,90.0,1
2026-01-29 20:00:00,21.225,62.94857142857143,998.6714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,13.0,88.3,93.0,13.0,-37.21666666666667,277.5366666666667,20,4,1,23.6,21.93610995992704,1.0,30.0,1
2026-01-29 21:00:00,20.394,61.466,999.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,13.5,18.0,85.0,16.2,-48.43666666666667,289.73,21,4,1,23.4,21.44390915524649,0.0,30.0,0
2026-01-29 22:00:00,19.406666666666663,60.61833333333334,1000.5666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,14.3,5.5,73.0,28.1,-58.60333333333333,306.90000000000003,22,4,1,22.8,20.81413014978552,0.0,30.0,0
2026-01-29 23:00:00,19.14,58.99428571428572,1001.4166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,15.1,18.7,65.0,38.5,-66.02,333.66333333333336,23,4,1,22.4,20.779989755301305,0.0,30.0,0
2026-01-30 00:00:00,18.79375,54.99900000000001,1002.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,15.2,33.6,64.0,40.7,-67.52333333333333,12.46,0,5,1,22.1,21.14696592244159,0.0,30.0,0
2026-01-30 01:00:00,18.565,52.918333333333344,1002.5800000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,14.6,28.1,61.0,42.5,-62.01333333333334,43.82,1,5,1,21.7,20.954955768631248,0.0,30.0,0
2026-01-30 02:00:00,18.32846153846154,51.71384615384616,1003.2076923076924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,14.3,14.1,61.0,43.2,-52.64000000000001,64.18666666666667,2,5,1,21.5,20.76816162652432,0.0,30.0,0
2026-01-30 03:00:00,18.16,50.87714285714286,1003.5285714285712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,13.8,10.2,61.0,40.7,-41.70333333333333,77.90333333333332,3,5,1,21.3,20.54478237697115,0.0,30.0,0
2026-01-30 04:00:00,18.086666666666662,50.21384615384615,1004.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,13.3,27.3,62.0,38.9,-30.23,88.51333333333334,4,5,1,21.0,20.40504950945775,0.0,30.0,0
2026-01-30 05:00:00,17.82318181818182,49.4425925925926,1004.5148148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,12.9,35.2,64.0,36.7,-17.9825,98.355,5,5,1,21.0,20.163072504079555,0.0,30.0,0
2026-01-30 06:00:00,17.880714285714284,48.131764705882354,1004.6647058823532,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,12.6,25.8,64.0,37.8,-7.503,106.701,6,5,1,20.8,20.52660273071861,0.0,90.0,0
2026-01-30 07:00:00,18.336250000000003,47.1875,1004.2583333333332,60.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,60.0,0.0,12.0,41.4,66.0,35.3,3.1092857142857144,115.7875,7,5,1,20.7,21.218656414319728,1.0,195.0,1
2026-01-30 08:00:00,19.186666666666667,49.742,1004.8,24.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,0.0,12.1,18.7,66.0,34.9,11.773684210526316,124.94842105263156,8,5,1,21.1,21.09973970323404,1.0,138.0,1
2026-01-30 09:00:00,20.358,47.054,1005.04,30.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,0.0,13.1,13.3,64.0,30.6,21.088666666666665,137.68066666666667,9,5,1,21.4,22.09973642056232,1.0,150.0,1
2026-01-30 10:00:00,20.106250000000003,44.71058823529412,1005.4470588235292,36.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,0.0,14.3,75.0,60.0,28.8,27.788000000000004,151.55066666666667,10,5,1,21.8,22.08571125429204,1.0,162.0,1
2026-01-30 11:00:00,19.680000000000003,45.305,1004.5,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,0.0,15.4,57.8,55.0,25.6,31.85933333333333,167.32999999999998,11,5,1,21.9,21.269904277135808,1.0,90.0,1
2026-01-30 12:00:00,19.454,45.428333333333335,1003.4833333333336,60.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,0.0,16.4,91.4,51.0,22.7,32.70666666666667,184.1325,12,5,1,21.7,21.68676777565617,1.0,210.0,1
2026-01-30 13:00:00,19.305,43.92,1002.0333333333332,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,0.0,16.7,98.4,50.0,22.3,30.173333333333336,200.964,13,5,1,22.1,21.05046594152601,1.0,90.0,1
2026-01-30 14:00:00,19.20733333333333,42.336000000000006,1000.8705882352942,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,0.0,17.0,100.0,46.0,24.1,24.68666666666666,215.8333333333333,14,5,1,22.1,21.080968795998096,1.0,90.0,1
2026-01-30 15:00:00,19.01833333333333,41.41454545454546,1001.5666666666668,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,0.0,16.6,58.6,47.0,24.1,16.938000000000002,228.686,15,5,1,21.7,21.05214957622308,1.0,90.0,1
2026-01-30 16:00:00,18.942500000000003,41.1875,1001.1,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,0.0,16.1,25.8,47.0,22.7,7.276538461538463,240.15692307692308,16,5,1,22.0,21.02038287980757,1.0,90.0,1
2026-01-30 17:00:00,18.92333333333333,41.14,999.7875,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,0.0,14.6,34.4,52.0,19.4,-1.2925,248.37000000000003,17,5,1,22.2,21.00524923599053,1.0,90.0,1
2026-01-30 18:00:00,19.238333333333333,42.196666666666665,998.8166666666666,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,0.0,13.9,89.8,52.0,12.6,-13.504285714285714,258.30000000000007,18,5,1,22.3,21.08442949099141,1.0,90.0,1
2026-01-30 19:00:00,19.446,42.785,997.52,30.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,0.0,12.2,50.8,59.0,13.3,-25.683333333333334,267.98,19,5,1,22.4,21.608551691637075,1.0,150.0,1
2026-01-30 20:00:00,19.20578947368421,44.2095238095238,997.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,11.6,81.2,60.0,16.2,-37.21666666666667,277.97,20,5,1,22.9,21.083138108006004,1.0,30.0,1
2026-01-30 21:00:00,18.572857142857146,46.892857142857146,996.6142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,12.0,60.9,61.0,16.9,-48.41333333333333,290.25,21,5,1,22.9,20.59203866456537,0.0,30.0,0
2026-01-30 22:00:00,18.31230769230769,46.24307692307693,996.5083333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,13.7,25.0,59.0,38.5,-58.52333333333333,307.5433333333333,22,5,1,22.4,20.88470487661025,0.0,30.0,0
2026-01-30 23:00:00,18.114545454545457,44.59521739130434,996.7909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,13.3,46.1,56.0,36.0,-65.83333333333333,334.3666666666666,23,5,1,22.2,20.748059234837744,0.0,30.0,0
2026-01-31 00:00:00,17.796,42.805652173913046,996.5869565217392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,12.4,97.7,57.0,40.3,-67.25333333333333,12.336666666666666,0,6,1,21.9,20.951626051470043,0.0,30.0,0
2026-01-31 01:00:00,17.39090909090909,40.57236842105263,997.1625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,12.1,39.8,58.0,37.1,-61.78666666666667,43.49333333333333,1,6,1,21.7,20.71259470127293,0.0,30.0,0
2026-01-31 02:00:00,16.947499999999998,37.946875000000006,998.2208333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,11.6,8.6,51.0,38.9,-52.45,63.85333333333333,2,6,1,21.4,20.320495434177783,0.0,30.0,0
2026-01-31 03:00:00,16.673333333333332,36.58555555555555,998.9777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,11.2,24.2,48.0,37.1,-41.54,77.61,3,6,1,21.1,20.00747148630162,0.0,30.0,0
2026-01-31 04:00:00,16.7875,37.42166666666667,999.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,11.0,81.2,46.0,34.2,-30.066666666666663,88.25333333333333,4,6,1,20.8,19.835283621521675,0.0,30.0,0
2026-01-31 05:00:00,16.784000000000002,37.434,1000.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,11.1,72.7,45.0,33.8,-17.9425,98.025,5,6,1,20.7,19.72376103152859,0.0,30.0,0
2026-01-31 06:00:00,16.426216216216222,37.5884090909091,1000.631111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,11.0,86.7,46.0,34.2,-7.500000000000002,106.34099999999998,6,6,1,20.7,19.400508916678632,0.0,30.0,0
2026-01-31 07:00:00,16.128947368421052,37.68145161290322,1001.656923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,10.8,83.6,49.0,33.5,3.258148148148148,115.54925925925926,7,6,1,20.6,19.14548843679244,0.0,30.0,0
2026-01-31 08:00:00,16.025352112676057,36.62564102564103,1002.4726190476192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,11.3,31.2,47.0,33.1,11.898888888888887,124.67,8,6,1,20.3,19.08573200559241,0.0,30.0,0
2026-01-31 09:00:00,16.12807692307692,35.710465116279074,1003.2277777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,12.1,25.0,47.0,32.8,21.16133333333333,137.25333333333336,9,6,1,20.1,19.21892939638598,0.0,30.0,0
2026-01-31 10:00:00,16.395487804878048,35.06956989247312,1003.5183673469388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,13.3,11.7,45.0,40.3,27.93,151.12133333333335,10,6,1,19.8,19.549619473795143,0.0,30.0,0
2026-01-31 11:00:00,16.62184,34.68419847328245,1003.7125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,14.4,5.5,40.0,37.4,32.07866666666666,166.9286666666667,11,6,1,19.7,19.64866179728366,0.0,30.0,0
2026-01-31 12:00:00,17.035113636363636,34.529714285714284,1003.7486486486488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,15.4,3.1,36.0,37.4,33.0,184.069375,12,6,1,19.6,19.931132601052138,0.0,30.0,0
2026-01-31 13:00:00,17.334273504273504,34.40385826771653,1004.0956521739132,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,16.1,1.6,35.0,38.2,30.438,201.0606666666667,13,6,1,19.6,20.170648486890133,0.0,90.0,0
2026-01-31 14:00:00,17.494691358024692,34.40511904761905,1004.9884210526316,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,16.5,1.6,33.0,36.7,24.93,215.98266666666663,14,6,1,19.6,20.285889082291952,0.0,90.0,0
2026-01-31 15:00:00,17.55374999999999,34.67837209302325,1006.1787234042554,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,16.4,5.5,34.0,33.1,17.158,228.8673333333333,15,6,1,19.7,20.326205741683644,0.0,90.0,0
2026-01-31 16:00:00,17.517500000000002,35.550000000000004,1007.38,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,15.6,2.3,37.0,31.0,7.295769230769229,240.53461538461536,16,6,1,19.8,20.27320424186137,0.0,90.0,0
2026-01-31 17:00:00,17.42,36.641333333333336,1007.96,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,14.5,61.7,40.0,26.6,-1.3663157894736842,248.7968421052632,17,6,1,19.8,20.095105408572188,0.0,90.0,0
2026-01-31 18:00:00,17.285,37.425,1009.475,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,13.5,45.3,43.0,25.6,-13.507142857142858,258.6671428571429,18,6,1,19.8,19.994505629276546,0.0,90.0,0
2026-01-31 19:00:00,17.158,37.778000000000006,1009.825,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,13.1,43.0,46.0,26.6,-25.69,268.36999999999995,19,6,1,19.9,20.007805333233744,0.0,90.0,0
2026-01-31 20:00:00,17.05333333333333,37.830000000000005,1010.2333333333332,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,12.7,43.7,46.0,26.6,-37.21666666666667,278.41333333333336,20,6,1,19.9,19.97311196998226,0.0,90.0,0
2026-01-31 21:00:00,17.023999999999997,38.586,1010.6333333333332,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,12.2,50.8,48.0,25.6,-48.38666666666666,290.7766666666667,21,6,1,19.9,19.95839009658002,0.0,90.0,0
2026-01-31 22:00:00,16.895,39.833333333333336,1010.85,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,11.5,80.5,51.0,20.5,-58.44,308.2,22,6,1,19.8,19.77526131977253,0.0,90.0,0
2026-01-31 23:00:00,16.84,40.41,1010.6,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,10.9,42.2,54.0,20.9,-65.64666666666666,335.07666666666665,23,6,1,19.8,19.739309783227704,0.0,90.0,0
2026-02-01 00:00:00,16.775,40.8,1010.5333333333334,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,10.5,63.3,57.0,23.8,-66.98333333333333,12.216666666666669,0,7,2,19.8,20.09687220430513,0.0,90.0,0
2026-02-01 01:00:00,16.729999999999997,41.055,1010.5,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,10.5,100.0,59.0,24.1,-61.553333333333335,43.16666666666666,1,7,2,19.8,20.014530061972376,0.0,90.0,0
2026-02-01 02:00:00,16.71,41.425,1010.25,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,10.2,99.2,60.0,24.8,-52.25333333333334,63.51666666666667,2,7,2,19.7,19.889842752458108,0.0,90.0,0
2026-02-01 03:00:00,16.766666666666666,41.67666666666667,1010.2666666666668,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,10.0,100.0,62.0,22.0,-41.36333333333334,77.31333333333333,3,7,2,19.7,19.81647804602225,0.0,90.0,0
2026-02-01 04:00:00,16.69666666666667,42.13999999999999,1010.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,9.8,93.7,63.0,21.6,-29.896666666666665,87.98666666666668,4,7,2,19.7,19.64659881898573,0.0,90.0,0
2026-02-01 05:00:00,16.323333333333334,43.21,1010.2666666666664,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,9.6,100.0,65.0,23.4,-17.8975,97.6875,5,7,2,19.6,19.264916114218035,0.0,90.0,0
2026-02-01 06:00:00,16.285,44.115,1010.3,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,9.8,98.4,67.0,25.2,-7.495,105.977,6,7,2,19.6,19.182330923298537,0.0,90.0,0
2026-02-01 07:00:00,16.141111111111112,44.86375,1010.1,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,10.3,94.5,67.0,28.4,3.4396428571428563,115.33964285714286,7,7,2,19.5,19.030566411112407,0.0,90.0,0
2026-02-01 08:00:00,16.053103448275866,45.55424242424242,1010.4970588235292,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,11.0,100.0,65.0,29.5,12.443888888888887,124.87611111111111,8,7,2,19.5,18.8833408195933,0.0,90.0,0
2026-02-01 09:00:00,15.910666666666668,45.72315789473685,1010.411111111111,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,11.4,92.2,63.0,30.2,21.75,137.67333333333335,9,7,2,19.4,18.69675663740204,0.0,90.0,0
2026-02-01 10:00:00,16.050526315789472,45.63571428571428,1009.7727272727273,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,12.7,89.1,60.0,28.4,28.44,151.68266666666668,10,7,2,19.2,18.77437432296349,0.0,90.0,0
2026-02-01 11:00:00,16.191428571428574,45.00800000000001,1009.1764705882352,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,14.4,99.2,53.0,28.1,32.47333333333333,167.6326666666667,11,7,2,19.1,18.8700776769078,0.0,90.0,0
2026-02-01 12:00:00,16.328,45.12818181818182,1008.125,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,15.1,96.9,52.0,26.6,33.26933333333333,184.5653333333333,12,7,2,19.1,18.961797750685022,0.0,90.0,0
2026-02-01 13:00:00,16.529999999999998,45.212,1006.68,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,16.1,71.9,50.0,22.0,30.708,201.158,13,7,2,19.1,19.098551812674227,0.0,90.0,0
2026-02-01 14:00:00,16.722,45.97,1005.9,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,16.9,43.0,48.0,22.7,25.17866666666667,216.1326666666667,14,7,2,19.1,19.24925780546416,0.0,90.0,0
2026-02-01 15:00:00,16.85,47.385000000000005,1005.4,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,17.2,84.4,50.0,24.8,17.38,229.05133333333333,15,7,2,19.2,19.379203783029737,0.0,90.0,0
2026-02-01 16:00:00,16.936666666666667,48.39000000000001,1004.9333333333334,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,16.5,28.1,54.0,24.5,7.486800000000001,240.7456,16,7,2,19.2,19.463438826730005,0.0,90.0,0
2026-02-01 17:00:00,16.963333333333335,49.4675,1005.025,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,15.2,78.9,60.0,24.1,-0.9200000000000004,248.7947368421053,17,7,2,19.2,19.469591671058737,0.0,90.0,0
2026-02-01 18:00:00,16.886666666666667,50.43333333333334,1004.7,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,14.3,31.2,64.0,24.5,-13.511428571428567,259.0428571428571,18,7,2,19.2,19.45222808154079,0.0,90.0,0
2026-02-01 19:00:00,16.756666666666664,51.33,1004.3666666666668,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,14.0,20.3,67.0,24.1,-25.69333333333333,268.77000000000004,19,7,2,19.2,19.41870105023705,0.0,90.0,0
2026-02-01 20:00:00,16.844,50.52,1004.4,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,13.8,82.0,69.0,22.3,-37.21666666666667,278.8633333333333,20,7,2,19.2,19.614150419830523,0.0,90.0,0
2026-02-01 21:00:00,16.895,50.41,1003.675,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,14.0,50.0,70.0,20.5,-48.36000000000001,291.31666666666666,21,7,2,19.2,19.754804770873488,0.0,90.0,0
2026-02-01 22:00:00,16.827999999999996,50.506,1003.16,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,13.5,89.1,74.0,14.0,-58.35666666666666,308.86333333333334,22,7,2,19.2,19.719423198787204,0.0,90.0,0
2026-02-01 23:00:00,16.905,50.760000000000005,1002.3,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,12.9,99.2,78.0,11.2,-65.45,335.7933333333333,23,7,2,19.1,19.776560105059136,0.0,90.0,0
2026-02-02 00:00:00,16.926666666666666,51.09666666666666,1001.275,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,12.8,100.0,80.0,11.2,-66.70333333333333,12.089999999999998,0,1,2,19.1,19.606177966676697,0.0,90.0,0
2026-02-02 01:00:00,16.945999999999998,51.418000000000006,1000.15,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,12.9,100.0,81.0,9.4,-61.31333333333333,42.836666666666666,1,1,2,19.1,19.531776409334707,0.0,90.0,0
2026-02-02 02:00:00,16.900000000000002,51.762,999.7,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,12.4,100.0,84.0,9.4,-52.06,63.176666666666655,2,1,2,19.1,19.40915972661365,0.0,90.0,0
2026-02-02 03:00:00,16.8725,52.258,998.8,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,12.5,100.0,84.0,9.0,-41.190000000000005,77.01,3,1,2,19.1,19.27055625361296,0.0,90.0,0
2026-02-02 04:00:00,16.8475,52.675,997.85,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,11.6,100.0,88.0,6.1,-29.730000000000004,87.71666666666665,4,1,2,19.0,19.10810099863085,0.0,90.0,0
2026-02-02 05:00:00,16.906,53.072,997.1166666666668,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,11.7,100.0,88.0,6.8,-17.855,97.345,5,1,2,19.0,19.04936933197816,0.0,90.0,0
2026-02-02 06:00:00,17.835,52.5,996.4285714285714,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,11.4,100.0,89.0,7.9,-7.0154545454545465,105.99636363636364,6,1,2,19.0,20.026963173229195,0.0,90.0,0
2026-02-02 07:00:00,19.845,56.86555555555555,995.35,30.0,0.0,0.0,30.0,0.0,60.0,30.0,0.0,0.0,0.0,0.0,60.0,0.0,10.7,98.4,91.0,9.0,3.665185185185186,115.1477777777778,7,1,2,19.1,21.13148880539937,1.0,210.0,1
2026-02-02 08:00:00,21.721428571428568,58.17428571428572,995.0857142857142,30.0,0.0,0.0,30.0,0.0,60.0,30.0,0.0,0.0,0.0,0.0,60.0,0.0,11.1,100.0,89.0,10.4,12.46777777777778,124.45944444444444,8,1,2,20.3,22.300309200113407,1.0,210.0,1
2026-02-02 09:00:00,22.75333333333333,56.42333333333334,994.15,31.3,0.0,0.0,30.0,0.0,0.0,30.0,36.0,60.0,0.0,0.0,60.0,0.0,12.7,100.0,85.0,6.8,21.82733333333333,137.2326666666667,9,1,2,20.8,22.94074494973325,0.0,200.6,0
2026-02-02 10:00:00,22.25142857142857,54.047777777777775,993.6555555555556,27.7,0.0,0.0,30.0,0.0,60.0,30.0,0.0,60.0,60.0,0.0,60.0,0.0,13.9,99.2,81.0,6.1,28.588666666666665,151.236,10,1,2,21.4,22.301556631784685,0.0,265.4,0
2026-02-02 11:00:00,21.995,53.883333333333326,992.7833333333332,30.0,60.0,0.0,30.0,0.0,60.0,30.0,36.0,60.0,24.0,0.0,60.0,0.0,14.8,98.4,78.0,4.0,32.70266666666667,167.21666666666667,11,1,2,21.6,21.628002765773434,0.0,330.0,0
2026-02-02 12:00:00,21.034761904761904,52.10826086956523,992.6380952380952,30.0,0.0,0.0,30.0,0.0,0.0,30.0,25.7,60.0,30.0,0.0,60.0,0.0,15.3,100.0,76.0,9.0,33.55466666666667,184.516,12,1,2,22.2,21.828020935066075,1.0,207.85,1
2026-02-02 13:00:00,19.355,50.42,992.18,30.0,0.0,0.0,30.0,0.0,0.0,30.0,25.7,60.0,30.0,0.0,60.0,0.0,15.4,100.0,76.0,9.0,30.98333333333333,201.2573333333333,13,1,2,22.3,20.77955283377017,1.0,207.85,1
